txn_id,customer_id,date,txn_type,amount_inr,country,country_risk,customer_segment,industry,velocity_24h,is_round_number,shell_company_flag,pep_flag,sanctions_flag,multi_account_flag,risk_score,sar_label
TXN001491,CUST1177,2024-05-27,Wire Transfer,200000.0,UK,Low,SME,Real Estate,4,1,0,0,0,0,20,0
TXN001492,CUST1453,2024-11-06,Cash Withdrawal,2427.19,Japan,Low,Corporate,Import/Export,1,0,0,0,0,0,0,0
TXN001493,CUST1341,2024-04-15,Wire Transfer,94719.5,Singapore,Low,SME,Real Estate,5,0,0,0,0,0,30,0
TXN001494,CUST1014,2024-04-09,NEFT,100363.23,India,Low,Retail,Finance,4,0,0,0,0,0,15,0
TXN001495,CUST1013,2024-10-19,Cash Withdrawal,3531.99,Germany,Low,SME,Real Estate,4,0,0,0,0,0,0,0
TXN001496,CUST1425,2024-12-27,Wire Transfer,19024.34,Japan,Low,HNI,Import/Export,1,0,0,0,0,0,15,0
TXN001497,CUST1221,2024-03-11,Wire Transfer,93208.57,UK,Low,HNI,Import/Export,1,0,0,0,0,0,15,0
TXN001498,CUST1411,2024-04-23,Crypto Exchange,4588.5,Australia,Low,Retail,Healthcare,1,0,0,0,0,0,20,0
TXN001499,CUST1259,2024-11-18,SWIFT,5970.76,Australia,Low,SME,Import/Export,5,0,0,0,0,0,35,0
TXN001500,CUST1037,2024-02-21,SWIFT,3386.25,Australia,Low,SME,IT Services,5,0,0,0,0,0,15,0
TXN001501,CUST1430,2024-01-05,RTGS,1768.46,USA,Low,Retail,Healthcare,2,0,0,0,0,0,0,0
TXN001502,CUST1446,2024-05-15,Cash Deposit,3059.74,Germany,Low,Corporate,Healthcare,2,0,0,0,0,0,0,0
TXN001503,CUST1095,2024-04-11,Cash Deposit,1292.18,Australia,Low,HNI,Import/Export,1,0,0,0,0,0,0,0
TXN001504,CUST1438,2024-02-04,SWIFT,8528.13,Germany,Low,Corporate,IT Services,5,0,0,0,0,0,35,0
TXN001505,CUST1363,2024-12-18,SWIFT,2553.04,UK,Low,Corporate,IT Services,5,0,0,0,0,0,15,0
TXN001506,CUST1298,2024-09-04,Cash Withdrawal,11506.63,Singapore,Low,Corporate,Healthcare,2,0,0,0,0,0,15,0
TXN001507,CUST1430,2024-09-05,RTGS,785.37,Germany,Low,Corporate,Import/Export,4,0,0,0,0,0,0,0
TXN001508,CUST1278,2024-04-22,Wire Transfer,13310.66,India,Low,HNI,Import/Export,3,0,0,0,0,0,15,0
TXN001509,CUST1228,2024-08-05,RTGS,28290.84,India,Low,SME,Real Estate,2,0,0,0,0,0,15,0
TXN001510,CUST1163,2024-07-22,RTGS,407.24,Australia,Low,Retail,Import/Export,2,0,0,0,0,0,0,0
TXN001511,CUST1247,2024-12-17,SWIFT,14201.24,USA,Low,HNI,Finance,1,0,0,0,0,0,15,0
TXN001512,CUST1259,2024-07-28,Crypto Exchange,51098.15,India,Low,Corporate,Retail Trade,5,0,0,0,0,0,30,0
TXN001513,CUST1133,2024-08-14,SWIFT,1320.2,Germany,Low,SME,Hospitality,4,0,0,0,0,0,0,0
TXN001514,CUST1027,2024-04-22,RTGS,99594.14,UK,Low,SME,Hospitality,1,0,0,0,0,0,15,0
TXN001515,CUST1209,2024-10-01,Cash Deposit,15192.06,USA,Low,Corporate,Finance,1,0,0,0,0,0,15,0
TXN001516,CUST1314,2024-10-03,NEFT,2814.34,India,Low,SME,Real Estate,1,0,0,0,0,0,0,0
TXN001517,CUST1046,2024-10-10,Crypto Exchange,7452.81,India,Low,SME,Import/Export,1,0,0,0,0,0,20,0
TXN001518,CUST1185,2024-10-01,Crypto Exchange,18722.67,Germany,Low,Corporate,Real Estate,2,0,0,0,0,0,15,0
TXN001519,CUST1082,2024-04-20,SWIFT,9081.62,Singapore,Low,SME,Import/Export,2,0,0,0,0,0,20,0
TXN001520,CUST1018,2024-02-22,NEFT,18181.03,Singapore,Low,Retail,Retail Trade,4,0,0,0,0,0,15,0
TXN001521,CUST1021,2024-01-13,Cash Withdrawal,2036.5,USA,Low,Corporate,Import/Export,2,0,0,0,0,0,0,0
TXN001522,CUST1383,2024-07-12,Crypto Exchange,109036.94,UK,Low,Retail,Retail Trade,7,0,1,0,0,0,50,1
TXN001523,CUST1380,2024-10-28,RTGS,137427.84,UK,Low,Corporate,IT Services,15,0,0,0,0,0,30,1
TXN001524,CUST1496,2024-08-07,Cash Withdrawal,9816.91,Germany,Low,HNI,Hospitality,14,0,0,0,0,1,50,1
TXN001525,CUST1201,2024-12-31,NEFT,10446.7,India,Low,SME,Retail Trade,4,0,0,0,0,0,15,0
TXN001526,CUST1499,2024-04-28,Crypto Exchange,972.07,Germany,Low,Retail,Hospitality,3,0,0,0,0,0,0,0
TXN001527,CUST1055,2024-11-18,Cash Deposit,6857.93,India,Low,SME,Import/Export,1,0,0,0,0,0,20,0
TXN001528,CUST1106,2024-02-12,Cash Deposit,2088.37,USA,Low,HNI,Finance,4,0,0,0,0,0,0,0
TXN001529,CUST1242,2024-09-09,Crypto Exchange,2688.41,UK,Low,Corporate,IT Services,4,0,0,0,0,0,0,0
TXN001530,CUST1172,2024-12-18,Cash Withdrawal,51747.93,Singapore,Low,Corporate,IT Services,5,0,0,0,0,0,30,0
TXN001531,CUST1002,2024-10-14,Cash Deposit,41646.19,Japan,Low,SME,Healthcare,4,0,0,0,0,0,15,0
TXN001532,CUST1160,2024-12-28,SWIFT,20205.44,Germany,Low,Corporate,Import/Export,5,0,0,0,0,0,30,0
TXN001533,CUST1378,2024-12-24,SWIFT,1574.24,India,Low,Retail,IT Services,4,0,0,0,0,0,0,0
TXN001534,CUST1006,2024-03-03,RTGS,6906.37,India,Low,Corporate,Finance,18,0,0,0,0,1,50,1
TXN001535,CUST1214,2024-03-01,Cash Withdrawal,5041.14,Germany,Low,HNI,IT Services,3,0,0,0,0,0,20,0
TXN001536,CUST1450,2024-11-10,Cash Withdrawal,49993.41,UK,Low,SME,Finance,5,0,0,0,0,0,30,0
TXN001537,CUST1072,2024-04-14,RTGS,10022.37,Japan,Low,SME,Finance,5,0,0,0,0,0,30,0
TXN001538,CUST1190,2024-04-17,SWIFT,200000.0,UK,Low,SME,Hospitality,2,1,0,0,0,0,20,0
TXN001539,CUST1366,2024-08-01,Cash Withdrawal,7087.24,India,Low,HNI,IT Services,14,0,0,1,1,0,80,1
TXN001540,CUST1319,2024-02-04,Cash Deposit,7574.8,Somalia,High,HNI,Finance,5,0,0,0,0,0,70,1
TXN001541,CUST1156,2024-07-25,Crypto Exchange,14617.53,UK,Low,SME,Finance,5,0,0,0,0,0,30,0
TXN001542,CUST1337,2024-03-19,NEFT,10808.34,India,Low,Corporate,IT Services,2,0,0,0,0,0,15,0
TXN001543,CUST1134,2024-09-24,Crypto Exchange,5096.58,Singapore,Low,Retail,Real Estate,4,0,0,0,0,0,20,0
TXN001544,CUST1395,2024-11-11,RTGS,9900.21,Australia,Low,SME,Retail Trade,4,0,0,0,0,0,20,0
TXN001545,CUST1001,2024-11-10,Wire Transfer,6446.52,USA,Low,Corporate,Real Estate,2,0,0,0,0,0,20,0
TXN001546,CUST1447,2024-01-27,Wire Transfer,8938.98,Syria,High,Retail,Import/Export,15,0,1,0,0,0,90,1
TXN001547,CUST1361,2024-09-24,Cash Withdrawal,23439.15,UK,Low,HNI,Import/Export,5,0,0,0,0,0,30,0
TXN001548,CUST1309,2024-05-22,RTGS,427944.25,Germany,Low,Corporate,Real Estate,13,0,0,0,0,1,45,1
TXN001549,CUST1187,2024-06-26,RTGS,146200.98,USA,Low,HNI,Retail Trade,17,0,1,0,0,1,65,1
TXN001550,CUST1099,2024-06-17,Cash Withdrawal,34031.9,India,Low,Retail,Finance,3,0,0,0,0,0,15,0
TXN001551,CUST1257,2024-01-18,Cash Withdrawal,2492.44,Australia,Low,Retail,Finance,3,0,0,0,0,0,0,0
TXN001552,CUST1203,2024-05-09,RTGS,1100.09,UK,Low,Retail,Healthcare,1,0,0,0,0,0,0,0
TXN001553,CUST1421,2024-08-29,RTGS,515.79,Singapore,Low,Retail,Retail Trade,4,0,0,0,0,0,0,0
TXN001554,CUST1242,2024-01-15,Cash Withdrawal,17361.09,Singapore,Low,Retail,IT Services,2,0,0,0,0,0,15,0
TXN001555,CUST1090,2024-03-02,SWIFT,1548.36,India,Low,Corporate,IT Services,4,0,0,0,0,0,0,0
TXN001556,CUST1031,2024-10-05,Crypto Exchange,320.75,UK,Low,SME,IT Services,2,0,0,0,0,0,0,0
TXN001557,CUST1377,2024-12-10,Crypto Exchange,14513.98,Japan,Low,Retail,Import/Export,3,0,0,0,0,0,15,0
TXN001558,CUST1086,2024-12-06,Wire Transfer,200000.0,Germany,Low,SME,Finance,4,1,0,0,0,0,20,0
TXN001559,CUST1342,2024-09-13,Cash Deposit,8029.63,USA,Low,Retail,IT Services,3,0,0,0,0,0,20,0
TXN001560,CUST1227,2024-04-11,NEFT,234163.18,Japan,Low,Retail,Import/Export,5,0,1,0,1,0,75,1
TXN001561,CUST1044,2024-02-16,Wire Transfer,28502.19,USA,Low,HNI,IT Services,1,0,0,0,0,0,15,0
TXN001562,CUST1302,2024-01-06,Cash Deposit,9161.31,USA,Low,Retail,Retail Trade,3,0,0,0,0,0,20,0
TXN001563,CUST1449,2024-12-14,Crypto Exchange,6986.01,Australia,Low,Corporate,Import/Export,2,0,0,0,0,0,20,0
TXN001564,CUST1377,2024-07-13,Wire Transfer,32164.37,Australia,Low,Corporate,Import/Export,3,0,0,0,0,0,15,0
TXN001565,CUST1071,2024-04-06,Cash Deposit,5595.54,UK,Low,SME,Hospitality,19,0,1,0,0,1,70,1
TXN001566,CUST1230,2024-10-26,Crypto Exchange,5242.68,Germany,Low,Corporate,IT Services,2,0,0,0,0,0,20,0
TXN001567,CUST1107,2024-12-15,RTGS,12101.55,Japan,Low,HNI,Import/Export,3,0,0,0,0,0,15,0
TXN001568,CUST1358,2024-04-17,NEFT,13128.58,UK,Low,SME,IT Services,2,0,0,0,0,0,15,0
TXN001569,CUST1016,2024-11-19,RTGS,2974.6,USA,Low,Retail,Finance,4,0,0,0,0,0,0,0
TXN001570,CUST1300,2024-07-12,NEFT,455573.7,Iran,High,SME,Import/Export,16,0,0,1,0,1,100,1
TXN001571,CUST1051,2024-03-24,Cash Withdrawal,35884.6,Germany,Low,Corporate,Import/Export,5,0,0,0,0,0,30,0
TXN001572,CUST1011,2024-08-21,NEFT,6232.67,Singapore,Low,HNI,Retail Trade,5,0,0,0,0,0,35,0
TXN001573,CUST1374,2024-05-04,Crypto Exchange,2608.11,UK,Low,HNI,Hospitality,3,0,0,0,0,0,0,0
TXN001574,CUST1247,2024-04-29,Wire Transfer,18119.88,Japan,Low,HNI,Import/Export,5,0,0,0,0,0,30,0
TXN001575,CUST1218,2024-10-30,SWIFT,7316.61,Singapore,Low,SME,Finance,11,0,0,0,1,0,60,1
TXN001576,CUST1027,2024-03-13,Crypto Exchange,2105.48,Japan,Low,Retail,Import/Export,3,0,0,0,0,0,0,0
TXN001577,CUST1084,2024-03-16,RTGS,8452.96,USA,Low,HNI,IT Services,2,0,0,0,0,0,20,0
TXN001578,CUST1041,2024-04-14,Crypto Exchange,7993.0,Germany,Low,Corporate,Real Estate,1,0,0,0,0,0,20,0
TXN001579,CUST1078,2024-03-22,SWIFT,41309.32,UK,Low,SME,IT Services,1,0,0,0,0,0,15,0
TXN001580,CUST1351,2024-08-29,Cash Deposit,16515.38,Australia,Low,HNI,Healthcare,4,0,0,0,0,0,15,0
TXN001581,CUST1361,2024-07-17,Wire Transfer,7804.53,USA,Low,Corporate,Retail Trade,3,0,0,0,0,0,20,0
TXN001582,CUST1068,2024-05-24,Cash Withdrawal,27629.78,Japan,Low,HNI,Retail Trade,4,0,0,0,0,0,15,0
TXN001583,CUST1273,2024-12-08,SWIFT,65206.3,Australia,Low,Retail,Import/Export,5,0,0,0,0,0,30,0
TXN001584,CUST1453,2024-07-07,Cash Deposit,7257.51,Yemen,High,Corporate,Retail Trade,17,0,0,0,1,1,100,1
TXN001585,CUST1222,2024-11-30,SWIFT,18708.17,USA,Low,Retail,Import/Export,4,0,0,0,0,0,15,0
TXN001586,CUST1159,2024-09-03,Crypto Exchange,9770.86,Myanmar,High,HNI,Healthcare,17,0,0,0,0,1,85,1
TXN001587,CUST1051,2024-01-07,Crypto Exchange,8229.9,USA,Low,HNI,Retail Trade,3,0,0,0,0,0,20,0
TXN001588,CUST1259,2024-01-06,SWIFT,481964.47,Iran,High,HNI,Healthcare,14,0,0,0,1,0,90,1
TXN001589,CUST1257,2024-12-30,SWIFT,1132.57,UK,Low,SME,Retail Trade,5,0,0,0,0,0,15,0
TXN001590,CUST1057,2024-07-15,NEFT,1639.8,Japan,Low,Corporate,Hospitality,1,0,0,0,0,0,0,0
TXN001591,CUST1172,2024-11-10,NEFT,254745.21,North Korea,High,SME,Real Estate,6,0,1,0,0,0,85,1
TXN001592,CUST1129,2024-05-31,RTGS,5126.42,Japan,Low,HNI,Import/Export,1,0,0,0,0,0,20,0
TXN001593,CUST1091,2024-01-09,SWIFT,3247.8,Germany,Low,SME,Import/Export,3,0,0,0,0,0,0,0
TXN001594,CUST1018,2024-01-19,RTGS,6121.38,Singapore,Low,Retail,Import/Export,4,0,0,0,0,0,20,0
TXN001595,CUST1043,2024-03-15,RTGS,8821.74,Australia,Low,Retail,Real Estate,4,0,0,0,0,0,20,0
TXN001596,CUST1140,2024-11-12,RTGS,17935.53,USA,Low,SME,Hospitality,5,0,0,0,0,0,30,0
TXN001597,CUST1020,2024-01-20,Cash Withdrawal,7289.95,USA,Low,Retail,Import/Export,5,0,0,0,0,0,35,0
TXN001598,CUST1326,2024-02-10,NEFT,16810.39,UK,Low,Retail,Hospitality,3,0,0,0,0,0,15,0
TXN001599,CUST1011,2024-11-30,Cash Withdrawal,8925.89,Australia,Low,Corporate,Healthcare,1,0,0,0,0,0,20,0
TXN001600,CUST1221,2024-10-19,Cash Deposit,418.55,UK,Low,Retail,Retail Trade,3,0,0,0,0,0,0,0
TXN001601,CUST1276,2024-01-26,Crypto Exchange,1980.29,UK,Low,Corporate,Healthcare,5,0,0,0,0,0,15,0
TXN001602,CUST1389,2024-12-18,RTGS,6528.08,Japan,Low,HNI,Import/Export,2,0,0,0,0,0,20,0
TXN001603,CUST1343,2024-04-02,SWIFT,1320.09,Australia,Low,Retail,Finance,3,0,0,0,0,0,0,0
TXN001604,CUST1208,2024-07-31,Crypto Exchange,19928.24,Australia,Low,Corporate,IT Services,2,0,0,0,0,0,15,0
TXN001605,CUST1236,2024-04-25,Cash Deposit,80509.16,India,Low,SME,IT Services,3,0,0,0,0,0,15,0
TXN001606,CUST1313,2024-11-07,RTGS,50419.98,Japan,Low,SME,Healthcare,4,0,0,0,0,0,15,0
TXN001607,CUST1325,2024-08-31,SWIFT,5883.08,Singapore,Low,SME,Finance,1,0,0,0,0,0,20,0
TXN001608,CUST1163,2024-03-18,SWIFT,75817.86,Germany,Low,SME,Retail Trade,4,0,0,0,0,0,15,0
TXN001609,CUST1357,2024-05-10,SWIFT,10127.41,Germany,Low,Corporate,Healthcare,1,0,0,0,0,0,15,0
TXN001610,CUST1292,2024-10-14,SWIFT,4887.18,UK,Low,Retail,Healthcare,1,0,0,0,0,0,20,0
TXN001611,CUST1271,2024-06-10,Cash Withdrawal,3228.9,Germany,Low,SME,Import/Export,4,0,0,0,0,0,0,0
TXN001612,CUST1319,2024-10-16,Cash Withdrawal,498121.63,North Korea,High,Corporate,Finance,20,0,0,0,0,0,65,1
TXN001613,CUST1063,2024-04-18,Cash Deposit,5147.65,India,Low,Retail,Hospitality,5,0,0,0,0,0,35,0
TXN001614,CUST1442,2024-07-24,Crypto Exchange,4526.64,Singapore,Low,Corporate,Retail Trade,4,0,0,0,0,0,20,0
TXN001615,CUST1111,2024-06-12,Cash Withdrawal,10463.25,Japan,Low,HNI,Finance,3,0,0,0,0,0,15,0
TXN001616,CUST1340,2024-09-29,NEFT,10309.91,Germany,Low,SME,Finance,2,0,0,0,0,0,15,0
TXN001617,CUST1253,2024-08-18,Crypto Exchange,8140.19,USA,Low,HNI,Import/Export,2,0,0,0,0,0,20,0
TXN001618,CUST1001,2024-12-01,SWIFT,15605.95,USA,Low,SME,Retail Trade,1,0,0,0,0,0,15,0
TXN001619,CUST1334,2024-04-06,SWIFT,48337.81,Australia,Low,HNI,Hospitality,1,0,0,0,0,0,15,0
TXN001620,CUST1070,2024-07-28,NEFT,33668.95,India,Low,Retail,Finance,3,0,0,0,0,0,15,0
TXN001621,CUST1085,2024-07-08,Wire Transfer,873.63,India,Low,HNI,Healthcare,5,0,0,0,0,0,15,0
TXN001622,CUST1334,2024-04-08,NEFT,175.76,Japan,Low,HNI,Finance,2,0,0,0,0,0,0,0
TXN001623,CUST1370,2024-12-30,SWIFT,32908.29,USA,Low,Corporate,Real Estate,3,0,0,0,0,0,15,0
TXN001624,CUST1033,2024-08-24,NEFT,357651.99,Myanmar,High,Retail,Real Estate,10,0,0,0,1,0,90,1
TXN001625,CUST1471,2024-02-05,SWIFT,1042.82,India,Low,Corporate,Real Estate,1,0,0,0,0,0,0,0
TXN001626,CUST1208,2024-02-06,SWIFT,5784.01,Japan,Low,HNI,Retail Trade,4,0,0,0,0,0,20,0
TXN001627,CUST1452,2024-11-06,Crypto Exchange,1400.84,Australia,Low,Retail,Healthcare,5,0,0,0,0,0,15,0
TXN001628,CUST1224,2024-01-31,RTGS,542.96,UK,Low,HNI,Retail Trade,4,0,0,0,0,0,0,0
TXN001629,CUST1371,2024-09-18,SWIFT,18255.0,Australia,Low,Retail,Import/Export,4,0,0,0,0,0,15,0
TXN001630,CUST1063,2024-05-14,Crypto Exchange,25304.38,Japan,Low,Retail,Real Estate,5,0,0,0,0,0,30,0
TXN001631,CUST1057,2024-12-02,SWIFT,3412.62,UK,Low,Corporate,Import/Export,2,0,0,0,0,0,0,0
TXN001632,CUST1407,2024-02-19,Cash Withdrawal,166.24,UK,Low,HNI,Real Estate,1,0,0,0,0,0,0,0
TXN001633,CUST1363,2024-05-13,Cash Deposit,3571.12,UK,Low,HNI,Retail Trade,3,0,0,0,0,0,0,0
TXN001634,CUST1169,2024-10-17,Cash Withdrawal,14584.37,UK,Low,HNI,Healthcare,5,0,0,0,0,0,30,0
TXN001635,CUST1071,2024-01-14,Cash Withdrawal,6539.31,North Korea,High,Corporate,Finance,14,0,0,1,0,0,90,1
TXN001636,CUST1150,2024-12-21,Crypto Exchange,881.51,USA,Low,Corporate,Healthcare,2,0,0,0,0,0,0,0
TXN001637,CUST1439,2024-04-26,RTGS,10668.38,India,Low,HNI,Import/Export,2,0,0,0,0,0,15,0
TXN001638,CUST1075,2024-09-17,Cash Withdrawal,7919.12,Australia,Low,Retail,Import/Export,5,0,0,0,0,0,35,0
TXN001639,CUST1316,2024-03-20,RTGS,19320.79,Singapore,Low,Corporate,Import/Export,5,0,0,0,0,0,30,0
TXN001640,CUST1191,2024-11-27,SWIFT,9695.05,USA,Low,HNI,Retail Trade,5,0,0,0,0,0,35,0
TXN001641,CUST1247,2024-02-03,RTGS,1882.58,UK,Low,HNI,IT Services,2,0,0,0,0,0,0,0
TXN001642,CUST1114,2024-03-02,NEFT,48769.35,Australia,Low,Corporate,Import/Export,2,0,0,0,0,0,15,0
TXN001643,CUST1235,2024-09-25,RTGS,6388.19,USA,Low,Retail,Retail Trade,2,0,0,0,0,0,20,0
TXN001644,CUST1016,2024-06-17,Wire Transfer,7777.91,Singapore,Low,HNI,Healthcare,1,0,0,0,0,0,20,0
TXN001645,CUST1492,2024-08-16,Wire Transfer,1998.39,Singapore,Low,Retail,Retail Trade,5,0,0,0,0,0,15,0
TXN001646,CUST1131,2024-05-05,RTGS,4167.52,USA,Low,Corporate,Healthcare,4,0,0,0,0,0,20,0
TXN001647,CUST1311,2024-02-16,Cash Withdrawal,380001.76,USA,Low,SME,Finance,14,0,1,1,0,0,70,1
TXN001648,CUST1274,2024-11-20,Crypto Exchange,2149.08,India,Low,Retail,Import/Export,2,0,0,0,0,0,0,0
TXN001649,CUST1226,2024-02-21,Cash Deposit,6251.53,Singapore,Low,Retail,Hospitality,5,0,0,0,0,0,35,0
TXN001650,CUST1249,2024-10-24,Wire Transfer,105615.74,Germany,Low,SME,Finance,1,0,0,0,0,0,15,0
TXN001651,CUST1226,2024-11-21,Crypto Exchange,1034.99,Singapore,Low,Corporate,Finance,4,0,0,0,0,0,0,0
TXN001652,CUST1128,2024-09-09,Cash Withdrawal,720.29,Australia,Low,HNI,Finance,2,0,0,0,0,0,0,0
TXN001653,CUST1247,2024-05-15,Cash Withdrawal,73626.15,Japan,Low,SME,Healthcare,5,0,0,0,0,0,30,0
TXN001654,CUST1140,2024-02-27,SWIFT,5919.54,Japan,Low,SME,Healthcare,2,0,0,0,0,0,20,0
TXN001655,CUST1163,2024-04-01,Cash Deposit,2970.22,India,Low,HNI,Hospitality,4,0,0,0,0,0,0,0
TXN001656,CUST1048,2024-12-17,RTGS,38555.62,Singapore,Low,HNI,Import/Export,2,0,0,0,0,0,15,0
TXN001657,CUST1055,2024-09-13,Cash Withdrawal,3266.83,UK,Low,Corporate,Real Estate,3,0,0,0,0,0,0,0
TXN001658,CUST1241,2024-11-08,Cash Withdrawal,125368.74,USA,Low,Retail,Healthcare,5,0,0,0,0,0,30,0
TXN001659,CUST1165,2024-07-21,Crypto Exchange,22401.63,Japan,Low,Corporate,Real Estate,2,0,0,0,0,0,15,0
TXN001660,CUST1312,2024-08-30,NEFT,3897.66,Australia,Low,Corporate,Import/Export,5,0,0,0,0,0,15,0
TXN001661,CUST1399,2024-08-29,Cash Withdrawal,200000.0,Japan,Low,SME,Real Estate,3,1,0,0,0,0,20,0
TXN001662,CUST1156,2024-06-10,Cash Withdrawal,3266.35,Germany,Low,SME,Healthcare,3,0,0,0,0,0,0,0
TXN001663,CUST1201,2024-07-25,Crypto Exchange,24665.06,India,Low,HNI,IT Services,4,0,0,0,0,0,15,0
TXN001664,CUST1412,2024-05-20,Crypto Exchange,12694.69,India,Low,Corporate,Hospitality,2,0,0,0,0,0,15,0
TXN001665,CUST1366,2024-07-10,Crypto Exchange,57103.0,India,Low,SME,Import/Export,3,0,0,0,0,0,15,0
TXN001666,CUST1195,2024-04-12,NEFT,84310.93,Japan,Low,SME,Finance,2,0,0,0,0,0,15,0
TXN001667,CUST1225,2024-05-04,Wire Transfer,8501.57,USA,Low,SME,IT Services,3,0,0,0,0,0,20,0
TXN001668,CUST1482,2024-12-03,Crypto Exchange,2617.23,Germany,Low,HNI,IT Services,4,0,0,0,0,0,0,0
TXN001669,CUST1310,2024-01-29,Wire Transfer,16154.57,Australia,Low,HNI,IT Services,3,0,0,0,0,0,15,0
TXN001670,CUST1189,2024-08-29,Wire Transfer,2931.96,USA,Low,HNI,Import/Export,1,0,0,0,0,0,0,0
TXN001671,CUST1396,2024-03-18,Cash Deposit,166056.08,Singapore,Low,HNI,Retail Trade,3,0,0,0,0,0,15,0
TXN001672,CUST1287,2024-06-16,Cash Deposit,9944.78,Singapore,Low,Retail,Hospitality,5,0,0,0,0,0,35,0
TXN001673,CUST1133,2024-03-12,Wire Transfer,4684.52,Japan,Low,SME,Healthcare,1,0,0,0,0,0,20,0
TXN001674,CUST1358,2024-08-16,Cash Withdrawal,10689.53,Australia,Low,SME,Retail Trade,2,0,0,0,0,0,15,0
TXN001675,CUST1239,2024-06-19,Cash Withdrawal,1074.18,USA,Low,Corporate,Hospitality,3,0,0,0,0,0,0,0
TXN001676,CUST1382,2024-11-24,Wire Transfer,1886.69,Germany,Low,Retail,Real Estate,4,0,0,0,0,0,0,0
TXN001677,CUST1249,2024-01-31,NEFT,49051.25,Singapore,Low,Retail,Retail Trade,3,0,0,0,0,0,15,0
TXN001678,CUST1223,2024-06-16,Crypto Exchange,271404.26,Australia,Low,Retail,Finance,7,0,0,0,0,0,30,1
TXN001679,CUST1408,2024-11-08,SWIFT,3024.98,Australia,Low,Retail,Finance,2,0,0,0,0,0,0,0
TXN001680,CUST1392,2024-08-26,Cash Withdrawal,1685.19,Germany,Low,HNI,Retail Trade,2,0,0,0,0,0,0,0
TXN001681,CUST1037,2024-06-22,NEFT,18123.76,Germany,Low,Corporate,Healthcare,5,0,0,0,0,0,30,0
TXN001682,CUST1378,2024-10-21,SWIFT,47980.8,UK,Low,HNI,IT Services,1,0,0,0,0,0,15,0
TXN001683,CUST1199,2024-06-14,Cash Deposit,23823.55,Germany,Low,Retail,IT Services,2,0,0,0,0,0,15,0
TXN001684,CUST1114,2024-11-30,SWIFT,36100.84,Australia,Low,SME,Finance,2,0,0,0,0,0,15,0
TXN001685,CUST1294,2024-10-22,Crypto Exchange,2604.01,USA,Low,SME,Healthcare,2,0,0,0,0,0,0,0
TXN001686,CUST1105,2024-01-14,Wire Transfer,960.34,Singapore,Low,SME,Real Estate,5,0,0,0,0,0,15,0
TXN001687,CUST1020,2024-02-05,Cash Withdrawal,77033.87,UK,Low,Corporate,Finance,3,0,0,0,0,0,15,0
TXN001688,CUST1336,2024-03-24,Cash Withdrawal,4993.94,Germany,Low,Corporate,Real Estate,3,0,0,0,0,0,20,0
TXN001689,CUST1470,2024-01-14,Cash Withdrawal,5562.21,USA,Low,Corporate,Retail Trade,4,0,0,0,0,0,20,0
TXN001690,CUST1485,2024-04-16,SWIFT,6957.02,Myanmar,High,HNI,IT Services,17,0,0,1,0,0,90,1
TXN001691,CUST1264,2024-04-17,Crypto Exchange,59414.36,India,Low,Retail,Real Estate,4,0,0,0,0,0,15,0
TXN001692,CUST1183,2024-04-17,Cash Deposit,18663.87,India,Low,SME,Hospitality,5,0,0,0,0,0,30,0
TXN001693,CUST1130,2024-01-04,Wire Transfer,16055.9,Germany,Low,Retail,Hospitality,4,0,0,0,0,0,15,0
TXN001694,CUST1439,2024-06-07,Cash Withdrawal,200000.0,Japan,Low,Retail,Import/Export,1,1,0,0,0,0,20,0
TXN001695,CUST1434,2024-02-13,RTGS,3086.28,Australia,Low,SME,Real Estate,4,0,0,0,0,0,0,0
TXN001696,CUST1008,2024-06-14,RTGS,32589.98,India,Low,SME,Healthcare,2,0,0,0,0,0,15,0
TXN001697,CUST1090,2024-03-20,NEFT,8826.55,USA,Low,Retail,Real Estate,4,0,0,0,0,0,20,0
TXN001698,CUST1031,2024-12-04,RTGS,12123.35,UK,Low,Corporate,Retail Trade,3,0,0,0,0,0,15,0
TXN001699,CUST1421,2024-03-30,Cash Deposit,80234.0,Singapore,Low,Corporate,Hospitality,2,0,0,0,0,0,15,0
TXN001700,CUST1414,2024-03-24,Wire Transfer,17357.04,India,Low,Corporate,Import/Export,4,0,0,0,0,0,15,0
TXN001701,CUST1206,2024-11-14,Cash Withdrawal,18168.49,UK,Low,SME,Retail Trade,1,0,0,0,0,0,15,0
TXN001702,CUST1169,2024-03-14,Wire Transfer,40488.0,Germany,Low,Retail,Hospitality,1,0,0,0,0,0,15,0
TXN001703,CUST1390,2024-01-08,Wire Transfer,4687.11,UK,Low,Corporate,Real Estate,2,0,0,0,0,0,20,0
TXN001704,CUST1033,2024-07-31,SWIFT,291527.24,Yemen,High,Retail,Hospitality,5,0,1,0,0,1,100,1
TXN001705,CUST1187,2024-10-19,SWIFT,2301.2,USA,Low,Retail,Hospitality,2,0,0,0,0,0,0,0
TXN001706,CUST1066,2024-02-12,RTGS,1690.51,Australia,Low,Corporate,Real Estate,1,0,0,0,0,0,0,0
TXN001707,CUST1144,2024-05-08,Cash Deposit,424.31,USA,Low,Retail,Real Estate,3,0,0,0,0,0,0,0
TXN001708,CUST1498,2024-09-23,NEFT,177071.82,Singapore,Low,HNI,Healthcare,5,0,0,0,0,0,30,0
