txn_id,customer_id,date,txn_type,amount_inr,country,country_risk,customer_segment,industry,velocity_24h,is_round_number,shell_company_flag,pep_flag,sanctions_flag,multi_account_flag,risk_score,sar_label,country_risk_enc,segment_enc,txn_type_enc,industry_enc,amount_log,structuring_flag,high_value_flag,combined_alert_score,ml_risk_score,ml_alert,risk_tier
TXN001566,CUST1230,2024-10-26,Crypto Exchange,5242.68,Germany,Low,Corporate,IT Services,2,0,0,0,0,0,20,0,1,0,2,3,8.564778820901147,1,0,0,0.5,0,Low
TXN001567,CUST1107,2024-12-15,RTGS,12101.55,Japan,Low,HNI,Import/Export,3,0,0,0,0,0,15,0,1,1,4,4,9.40117145318313,0,0,0,0.1,0,Low
TXN001568,CUST1358,2024-04-17,NEFT,13128.58,UK,Low,SME,IT Services,2,0,0,0,0,0,15,0,1,3,3,3,9.482622978971055,0,0,0,0.1,0,Low
TXN001569,CUST1016,2024-11-19,RTGS,2974.6,USA,Low,Retail,Finance,4,0,0,0,0,0,0,0,1,2,4,0,7.998200978317186,0,0,0,0.2,0,Low
TXN001570,CUST1300,2024-07-12,NEFT,455573.7,Iran,High,SME,Import/Export,16,0,0,1,0,1,100,1,0,3,3,4,13.02931497784556,0,1,2,100.0,1,High
TXN001571,CUST1051,2024-03-24,Cash Withdrawal,35884.6,Germany,Low,Corporate,Import/Export,5,0,0,0,0,0,30,0,1,0,1,4,10.48809137980242,0,0,0,0.3,0,Low
TXN001572,CUST1011,2024-08-21,NEFT,6232.67,Singapore,Low,HNI,Retail Trade,5,0,0,0,0,0,35,0,1,1,3,6,8.73772052341123,1,0,0,3.7,0,Low
TXN001573,CUST1374,2024-05-04,Crypto Exchange,2608.11,UK,Low,HNI,Hospitality,3,0,0,0,0,0,0,0,1,1,2,2,7.866764445995743,0,0,0,0.1,0,Low
TXN001574,CUST1247,2024-04-29,Wire Transfer,18119.88,Japan,Low,HNI,Import/Export,5,0,0,0,0,0,30,0,1,1,6,4,9.804820143539136,0,0,0,0.4,0,Low
TXN001575,CUST1218,2024-10-30,SWIFT,7316.61,Singapore,Low,SME,Finance,11,0,0,0,1,0,60,1,1,3,5,0,8.898039050909494,1,0,1,99.5,1,High
TXN001576,CUST1027,2024-03-13,Crypto Exchange,2105.48,Japan,Low,Retail,Import/Export,3,0,0,0,0,0,0,0,1,2,2,4,7.652773586951972,0,0,0,0.1,0,Low
TXN001577,CUST1084,2024-03-16,RTGS,8452.96,USA,Low,HNI,IT Services,2,0,0,0,0,0,20,0,1,1,4,3,9.042390249627488,1,0,0,0.6,0,Low
TXN001578,CUST1041,2024-04-14,Crypto Exchange,7993.0,Germany,Low,Corporate,Real Estate,1,0,0,0,0,0,20,0,1,0,2,5,8.986446539271268,1,0,0,0.6,0,Low
TXN001579,CUST1078,2024-03-22,SWIFT,41309.32,UK,Low,SME,IT Services,1,0,0,0,0,0,15,0,1,3,5,3,10.628867626669207,0,0,0,0.3,0,Low
TXN001580,CUST1351,2024-08-29,Cash Deposit,16515.38,Australia,Low,HNI,Healthcare,4,0,0,0,0,0,15,0,1,1,0,1,9.71210789473355,0,0,0,0.2,0,Low
TXN001581,CUST1361,2024-07-17,Wire Transfer,7804.53,USA,Low,Corporate,Retail Trade,3,0,0,0,0,0,20,0,1,0,6,6,8.962587735833061,1,0,0,1.8,0,Low
TXN001582,CUST1068,2024-05-24,Cash Withdrawal,27629.78,Japan,Low,HNI,Retail Trade,4,0,0,0,0,0,15,0,1,1,1,6,10.22668564770358,0,0,0,0.2,0,Low
TXN001583,CUST1273,2024-12-08,SWIFT,65206.3,Australia,Low,Retail,Import/Export,5,0,0,0,0,0,30,0,1,2,5,4,11.085326704837518,0,0,0,0.6,0,Low
TXN001584,CUST1453,2024-07-07,Cash Deposit,7257.51,Yemen,High,Corporate,Retail Trade,17,0,0,0,1,1,100,1,0,0,0,6,8.88992985259565,1,0,2,100.0,1,High
TXN001585,CUST1222,2024-11-30,SWIFT,18708.17,USA,Low,Retail,Import/Export,4,0,0,0,0,0,15,0,1,2,5,4,9.836769056980028,0,0,0,0.2,0,Low
TXN001586,CUST1159,2024-09-03,Crypto Exchange,9770.86,Myanmar,High,HNI,Healthcare,17,0,0,0,0,1,85,1,0,1,2,1,9.18726210562744,1,0,1,100.0,1,High
TXN001587,CUST1051,2024-01-07,Crypto Exchange,8229.9,USA,Low,HNI,Retail Trade,3,0,0,0,0,0,20,0,1,1,2,6,9.015650643706763,1,0,0,0.5,0,Low
TXN001588,CUST1259,2024-01-06,SWIFT,481964.47,Iran,High,HNI,Healthcare,14,0,0,0,1,0,90,1,0,1,5,1,13.085627751462392,0,1,1,100.0,1,High
TXN001589,CUST1257,2024-12-30,SWIFT,1132.57,UK,Low,SME,Retail Trade,5,0,0,0,0,0,15,0,1,3,5,6,7.033127223664956,0,0,0,0.7,0,Low
TXN001590,CUST1057,2024-07-15,NEFT,1639.8,Japan,Low,Corporate,Hospitality,1,0,0,0,0,0,0,0,1,0,3,2,7.4029392067581705,0,0,0,0.1,0,Low
TXN001591,CUST1172,2024-11-10,NEFT,254745.21,North Korea,High,SME,Real Estate,6,0,1,0,0,0,85,1,0,3,3,5,12.448023073643586,0,1,1,100.0,1,High
TXN001592,CUST1129,2024-05-31,RTGS,5126.42,Japan,Low,HNI,Import/Export,1,0,0,0,0,0,20,0,1,1,4,4,8.542357887679525,1,0,0,0.8,0,Low
TXN001593,CUST1091,2024-01-09,SWIFT,3247.8,Germany,Low,SME,Import/Export,3,0,0,0,0,0,0,0,1,3,5,4,8.086040976372088,0,0,0,0.1,0,Low
TXN001594,CUST1018,2024-01-19,RTGS,6121.38,Singapore,Low,Retail,Import/Export,4,0,0,0,0,0,20,0,1,2,4,4,8.719706188797575,1,0,0,0.8,0,Low
TXN001595,CUST1043,2024-03-15,RTGS,8821.74,Australia,Low,Retail,Real Estate,4,0,0,0,0,0,20,0,1,2,4,5,9.08508775835313,1,0,0,0.4,0,Low
TXN001596,CUST1140,2024-11-12,RTGS,17935.53,USA,Low,SME,Hospitality,5,0,0,0,0,0,30,0,1,3,4,2,9.79459469438473,0,0,0,0.2,0,Low
TXN001597,CUST1020,2024-01-20,Cash Withdrawal,7289.95,USA,Low,Retail,Import/Export,5,0,0,0,0,0,35,0,1,2,1,4,8.894389132013062,1,0,0,2.7,0,Low
TXN001598,CUST1326,2024-02-10,NEFT,16810.39,UK,Low,Retail,Hospitality,3,0,0,0,0,0,15,0,1,2,3,2,9.729811911859795,0,0,0,0.1,0,Low
TXN001599,CUST1011,2024-11-30,Cash Withdrawal,8925.89,Australia,Low,Corporate,Healthcare,1,0,0,0,0,0,20,0,1,0,1,1,9.096823348934741,1,0,0,1.4,0,Low
TXN001600,CUST1221,2024-10-19,Cash Deposit,418.55,UK,Low,Retail,Retail Trade,3,0,0,0,0,0,0,0,1,2,0,6,6.039182708316078,0,0,0,0.2,0,Low
TXN001601,CUST1276,2024-01-26,Crypto Exchange,1980.29,UK,Low,Corporate,Healthcare,5,0,0,0,0,0,15,0,1,0,2,1,7.591503426696238,0,0,0,0.3,0,Low
TXN001602,CUST1389,2024-12-18,RTGS,6528.08,Japan,Low,HNI,Import/Export,2,0,0,0,0,0,20,0,1,1,4,4,8.784021324136532,1,0,0,3.0,0,Low
TXN001603,CUST1343,2024-04-02,SWIFT,1320.09,Australia,Low,Retail,Finance,3,0,0,0,0,0,0,0,1,2,5,0,7.186212432405959,0,0,0,0.1,0,Low
TXN001604,CUST1208,2024-07-31,Crypto Exchange,19928.24,Australia,Low,Corporate,IT Services,2,0,0,0,0,0,15,0,1,0,2,3,9.899943279012607,0,0,0,0.1,0,Low
TXN001605,CUST1236,2024-04-25,Cash Deposit,80509.16,India,Low,SME,IT Services,3,0,0,0,0,0,15,0,1,3,0,3,11.296138666622818,0,0,0,0.7,0,Low
TXN001606,CUST1313,2024-11-07,RTGS,50419.98,Japan,Low,SME,Healthcare,4,0,0,0,0,0,15,0,1,3,4,1,10.828162637284477,0,0,0,0.1,0,Low
TXN001607,CUST1325,2024-08-31,SWIFT,5883.08,Singapore,Low,SME,Finance,1,0,0,0,0,0,20,0,1,3,5,0,8.680005677821967,1,0,0,1.5,0,Low
TXN001608,CUST1163,2024-03-18,SWIFT,75817.86,Germany,Low,SME,Retail Trade,4,0,0,0,0,0,15,0,1,3,5,6,11.236102353346633,0,0,0,0.6,0,Low
TXN001609,CUST1357,2024-05-10,SWIFT,10127.41,Germany,Low,Corporate,Healthcare,1,0,0,0,0,0,15,0,1,0,5,1,9.223099625397134,0,0,0,0.2,0,Low
TXN001610,CUST1292,2024-10-14,SWIFT,4887.18,UK,Low,Retail,Healthcare,1,0,0,0,0,0,20,0,1,2,5,1,8.494575325050663,1,0,0,0.6,0,Low
TXN001611,CUST1271,2024-06-10,Cash Withdrawal,3228.9,Germany,Low,SME,Import/Export,4,0,0,0,0,0,0,0,1,3,1,4,8.080206455985117,0,0,0,0.3,0,Low
TXN001612,CUST1319,2024-10-16,Cash Withdrawal,498121.63,North Korea,High,Corporate,Finance,20,0,0,0,0,0,65,1,0,0,1,0,13.118601570673391,0,1,0,99.9,1,High
TXN001613,CUST1063,2024-04-18,Cash Deposit,5147.65,India,Low,Retail,Hospitality,5,0,0,0,0,0,35,0,1,2,0,2,8.546489823371825,1,0,0,10.7,0,Low
TXN001614,CUST1442,2024-07-24,Crypto Exchange,4526.64,Singapore,Low,Corporate,Retail Trade,4,0,0,0,0,0,20,0,1,0,2,6,8.417956111421951,1,0,0,0.5,0,Low
TXN001615,CUST1111,2024-06-12,Cash Withdrawal,10463.25,Japan,Low,HNI,Finance,3,0,0,0,0,0,15,0,1,1,1,0,9.255719964848893,0,0,0,1.7,0,Low
TXN001616,CUST1340,2024-09-29,NEFT,10309.91,Germany,Low,SME,Finance,2,0,0,0,0,0,15,0,1,3,3,0,9.240957836937516,0,0,0,0.1,0,Low
TXN001617,CUST1253,2024-08-18,Crypto Exchange,8140.19,USA,Low,HNI,Import/Export,2,0,0,0,0,0,20,0,1,1,2,4,9.00469163995782,1,0,0,0.6,0,Low
TXN001618,CUST1001,2024-12-01,SWIFT,15605.95,USA,Low,SME,Retail Trade,1,0,0,0,0,0,15,0,1,3,5,6,9.65547160684677,0,0,0,0.4,0,Low
TXN001619,CUST1334,2024-04-06,SWIFT,48337.81,Australia,Low,HNI,Hospitality,1,0,0,0,0,0,15,0,1,1,5,2,10.785990036660298,0,0,0,0.2,0,Low
TXN001620,CUST1070,2024-07-28,NEFT,33668.95,India,Low,Retail,Finance,3,0,0,0,0,0,15,0,1,2,3,0,10.424361027152532,0,0,0,0.1,0,Low
TXN001621,CUST1085,2024-07-08,Wire Transfer,873.63,India,Low,HNI,Healthcare,5,0,0,0,0,0,15,0,1,1,6,1,6.773800939785464,0,0,0,0.6,0,Low
TXN001622,CUST1334,2024-04-08,NEFT,175.76,Japan,Low,HNI,Finance,2,0,0,0,0,0,0,0,1,1,3,0,5.174792880262539,0,0,0,0.2,0,Low
TXN001623,CUST1370,2024-12-30,SWIFT,32908.29,USA,Low,Corporate,Real Estate,3,0,0,0,0,0,15,0,1,0,5,5,10.401510267714995,0,0,0,0.2,0,Low
TXN001624,CUST1033,2024-08-24,NEFT,357651.99,Myanmar,High,Retail,Real Estate,10,0,0,0,1,0,90,1,0,2,3,5,12.7873184936302,0,1,1,100.0,1,High
TXN001625,CUST1471,2024-02-05,SWIFT,1042.82,India,Low,Corporate,Real Estate,1,0,0,0,0,0,0,0,1,0,5,5,6.950642339784514,0,0,0,0.1,0,Low
TXN001626,CUST1208,2024-02-06,SWIFT,5784.01,Japan,Low,HNI,Retail Trade,4,0,0,0,0,0,20,0,1,1,5,6,8.663025368234754,1,0,0,0.8,0,Low
TXN001627,CUST1452,2024-11-06,Crypto Exchange,1400.84,Australia,Low,Retail,Healthcare,5,0,0,0,0,0,15,0,1,2,2,1,7.245540938400164,0,0,0,0.3,0,Low
TXN001628,CUST1224,2024-01-31,RTGS,542.96,UK,Low,HNI,Retail Trade,4,0,0,0,0,0,0,0,1,1,4,6,6.298875714740758,0,0,0,0.1,0,Low
TXN001629,CUST1371,2024-09-18,SWIFT,18255.0,Australia,Low,Retail,Import/Export,4,0,0,0,0,0,15,0,1,2,5,4,9.812249072101856,0,0,0,0.2,0,Low
TXN001630,CUST1063,2024-05-14,Crypto Exchange,25304.38,Japan,Low,Retail,Real Estate,5,0,0,0,0,0,30,0,1,2,2,5,10.138772300330528,0,0,0,0.2,0,Low
TXN001631,CUST1057,2024-12-02,SWIFT,3412.62,UK,Low,Corporate,Import/Export,2,0,0,0,0,0,0,0,1,0,5,4,8.135528590773898,0,0,0,0.1,0,Low
TXN001632,CUST1407,2024-02-19,Cash Withdrawal,166.24,UK,Low,HNI,Real Estate,1,0,0,0,0,0,0,0,1,1,1,5,5.119429906488365,0,0,0,0.1,0,Low
TXN001633,CUST1363,2024-05-13,Cash Deposit,3571.12,UK,Low,HNI,Retail Trade,3,0,0,0,0,0,0,0,1,1,0,6,8.180914536056964,0,0,0,0.2,0,Low
TXN001634,CUST1169,2024-10-17,Cash Withdrawal,14584.37,UK,Low,HNI,Healthcare,5,0,0,0,0,0,30,0,1,1,1,1,9.587774250509357,0,0,0,0.5,0,Low
TXN001635,CUST1071,2024-01-14,Cash Withdrawal,6539.31,North Korea,High,Corporate,Finance,14,0,0,1,0,0,90,1,0,0,1,0,8.785739843939492,1,0,1,100.0,1,High
TXN001636,CUST1150,2024-12-21,Crypto Exchange,881.51,USA,Low,Corporate,Healthcare,2,0,0,0,0,0,0,0,1,0,2,1,6.782770120188011,0,0,0,0.1,0,Low
TXN001637,CUST1439,2024-04-26,RTGS,10668.38,India,Low,HNI,Import/Export,2,0,0,0,0,0,15,0,1,1,4,4,9.275133235765919,0,0,0,0.1,0,Low
TXN001638,CUST1075,2024-09-17,Cash Withdrawal,7919.12,Australia,Low,Retail,Import/Export,5,0,0,0,0,0,35,0,1,2,1,4,8.97716163620884,1,0,0,2.5,0,Low
TXN001639,CUST1316,2024-03-20,RTGS,19320.79,Singapore,Low,Corporate,Import/Export,5,0,0,0,0,0,30,0,1,0,4,4,9.868988753578273,0,0,0,0.1,0,Low
TXN001640,CUST1191,2024-11-27,SWIFT,9695.05,USA,Low,HNI,Retail Trade,5,0,0,0,0,0,35,0,1,1,5,6,9.179473865061476,1,0,0,1.8,0,Low
TXN001641,CUST1247,2024-02-03,RTGS,1882.58,UK,Low,HNI,IT Services,2,0,0,0,0,0,0,0,1,1,4,3,7.54092950034743,0,0,0,0.1,0,Low
TXN001642,CUST1114,2024-03-02,NEFT,48769.35,Australia,Low,Corporate,Import/Export,2,0,0,0,0,0,15,0,1,0,3,4,10.794877825221304,0,0,0,0.1,0,Low
TXN001643,CUST1235,2024-09-25,RTGS,6388.19,USA,Low,Retail,Retail Trade,2,0,0,0,0,0,20,0,1,2,4,6,8.7623627787734,1,0,0,1.3,0,Low
TXN001644,CUST1016,2024-06-17,Wire Transfer,7777.91,Singapore,Low,HNI,Healthcare,1,0,0,0,0,0,20,0,1,1,6,1,8.959171504529357,1,0,0,1.4,0,Low
TXN001645,CUST1492,2024-08-16,Wire Transfer,1998.39,Singapore,Low,Retail,Retail Trade,5,0,0,0,0,0,15,0,1,2,6,6,7.600597413020123,0,0,0,0.4,0,Low
TXN001646,CUST1131,2024-05-05,RTGS,4167.52,USA,Low,Corporate,Healthcare,4,0,0,0,0,0,20,0,1,0,4,1,8.335316335728088,0,0,0,0.1,0,Low
TXN001647,CUST1311,2024-02-16,Cash Withdrawal,380001.76,USA,Low,SME,Finance,14,0,1,1,0,0,70,1,1,3,1,0,12.847933794834086,0,1,2,99.9,1,High
TXN001648,CUST1274,2024-11-20,Crypto Exchange,2149.08,India,Low,Retail,Import/Export,2,0,0,0,0,0,0,0,1,2,2,4,7.673260329731785,0,0,0,0.1,0,Low
TXN001649,CUST1226,2024-02-21,Cash Deposit,6251.53,Singapore,Low,Retail,Hospitality,5,0,0,0,0,0,35,0,1,2,0,2,8.740741460821031,1,0,0,9.3,0,Low
TXN001650,CUST1249,2024-10-24,Wire Transfer,105615.74,Germany,Low,SME,Finance,1,0,0,0,0,0,15,0,1,3,6,0,11.567572160418171,0,1,0,1.9,0,Low
TXN001651,CUST1226,2024-11-21,Crypto Exchange,1034.99,Singapore,Low,Corporate,Finance,4,0,0,0,0,0,0,0,1,0,2,0,6.94311277026319,0,0,0,0.2,0,Low
TXN001652,CUST1128,2024-09-09,Cash Withdrawal,720.29,Australia,Low,HNI,Finance,2,0,0,0,0,0,0,0,1,1,1,0,6.581041275556598,0,0,0,2.4,0,Low
TXN001653,CUST1247,2024-05-15,Cash Withdrawal,73626.15,Japan,Low,SME,Healthcare,5,0,0,0,0,0,30,0,1,3,1,1,11.206769122564868,0,0,0,0.7,0,Low
TXN001654,CUST1140,2024-02-27,SWIFT,5919.54,Japan,Low,SME,Healthcare,2,0,0,0,0,0,20,0,1,3,5,1,8.686182939934321,1,0,0,1.0,0,Low
TXN001655,CUST1163,2024-04-01,Cash Deposit,2970.22,India,Low,HNI,Hospitality,4,0,0,0,0,0,0,0,1,1,0,2,7.996727921862808,0,0,0,0.1,0,Low
TXN001656,CUST1048,2024-12-17,RTGS,38555.62,Singapore,Low,HNI,Import/Export,2,0,0,0,0,0,15,0,1,1,4,4,10.559883089280845,0,0,0,0.1,0,Low
TXN001657,CUST1055,2024-09-13,Cash Withdrawal,3266.83,UK,Low,Corporate,Real Estate,3,0,0,0,0,0,0,0,1,0,1,5,8.091881435042986,0,0,0,0.1,0,Low
TXN001658,CUST1241,2024-11-08,Cash Withdrawal,125368.74,USA,Low,Retail,Healthcare,5,0,0,0,0,0,30,0,1,2,1,1,11.73902257024655,0,1,0,7.2,0,Low
TXN001659,CUST1165,2024-07-21,Crypto Exchange,22401.63,Japan,Low,Corporate,Real Estate,2,0,0,0,0,0,15,0,1,0,2,5,10.016933641665318,0,0,0,0.1,0,Low
TXN001660,CUST1312,2024-08-30,NEFT,3897.66,Australia,Low,Corporate,Import/Export,5,0,0,0,0,0,15,0,1,0,3,4,8.268388183333668,0,0,0,0.3,0,Low
TXN001661,CUST1399,2024-08-29,Cash Withdrawal,200000.0,Japan,Low,SME,Real Estate,3,1,0,0,0,0,20,0,1,3,1,5,12.206077645517674,0,1,0,1.4,0,Low
TXN001662,CUST1156,2024-06-10,Cash Withdrawal,3266.35,Germany,Low,SME,Healthcare,3,0,0,0,0,0,0,0,1,3,1,1,8.091734537788168,0,0,0,0.2,0,Low
TXN001663,CUST1201,2024-07-25,Crypto Exchange,24665.06,India,Low,HNI,IT Services,4,0,0,0,0,0,15,0,1,1,2,3,10.11318348862115,0,0,0,0.1,0,Low
TXN001664,CUST1412,2024-05-20,Crypto Exchange,12694.69,India,Low,Corporate,Hospitality,2,0,0,0,0,0,15,0,1,0,2,2,9.449017844768886,0,0,0,0.1,0,Low
TXN001665,CUST1366,2024-07-10,Crypto Exchange,57103.0,India,Low,SME,Import/Export,3,0,0,0,0,0,15,0,1,3,2,4,10.952629445729942,0,0,0,0.4,0,Low
TXN001666,CUST1195,2024-04-12,NEFT,84310.93,Japan,Low,SME,Finance,2,0,0,0,0,0,15,0,1,3,3,0,11.342278652363879,0,0,0,1.2,0,Low
TXN001667,CUST1225,2024-05-04,Wire Transfer,8501.57,USA,Low,SME,IT Services,3,0,0,0,0,0,20,0,1,3,6,3,9.048123749720146,1,0,0,2.2,0,Low
TXN001668,CUST1482,2024-12-03,Crypto Exchange,2617.23,Germany,Low,HNI,IT Services,4,0,0,0,0,0,0,0,1,1,2,3,7.870253795934116,0,0,0,0.1,0,Low
TXN001669,CUST1310,2024-01-29,Wire Transfer,16154.57,Australia,Low,HNI,IT Services,3,0,0,0,0,0,15,0,1,1,6,3,9.690020160830219,0,0,0,0.2,0,Low
TXN001670,CUST1189,2024-08-29,Wire Transfer,2931.96,USA,Low,HNI,Import/Export,1,0,0,0,0,0,0,0,1,1,6,4,7.983767430971055,0,0,0,0.3,0,Low
TXN001671,CUST1396,2024-03-18,Cash Deposit,166056.08,Singapore,Low,HNI,Retail Trade,3,0,0,0,0,0,15,0,1,1,0,6,12.02008686365564,0,1,0,5.0,0,Low
TXN001672,CUST1287,2024-06-16,Cash Deposit,9944.78,Singapore,Low,Retail,Hospitality,5,0,0,0,0,0,35,0,1,2,0,2,9.204903619585043,1,0,0,4.4,0,Low
TXN001673,CUST1133,2024-03-12,Wire Transfer,4684.52,Japan,Low,SME,Healthcare,1,0,0,0,0,0,20,0,1,3,6,1,8.452232181042657,1,0,0,1.2,0,Low
TXN001674,CUST1358,2024-08-16,Cash Withdrawal,10689.53,Australia,Low,SME,Retail Trade,2,0,0,0,0,0,15,0,1,3,1,6,9.277113581835929,0,0,0,0.2,0,Low
TXN001675,CUST1239,2024-06-19,Cash Withdrawal,1074.18,USA,Low,Corporate,Hospitality,3,0,0,0,0,0,0,0,1,0,1,2,6.980243368405405,0,0,0,0.2,0,Low
TXN001676,CUST1382,2024-11-24,Wire Transfer,1886.69,Germany,Low,Retail,Real Estate,4,0,0,0,0,0,0,0,1,2,6,5,7.543109138308731,0,0,0,0.0,0,Low
TXN001677,CUST1249,2024-01-31,NEFT,49051.25,Singapore,Low,Retail,Retail Trade,3,0,0,0,0,0,15,0,1,2,3,6,10.800641335501075,0,0,0,0.1,0,Low
TXN001678,CUST1223,2024-06-16,Crypto Exchange,271404.26,Australia,Low,Retail,Finance,7,0,0,0,0,0,30,1,1,2,2,0,12.51136840718257,0,1,0,97.9,1,High
TXN001679,CUST1408,2024-11-08,SWIFT,3024.98,Australia,Low,Retail,Finance,2,0,0,0,0,0,0,0,1,2,5,0,8.014990284941131,0,0,0,0.1,0,Low
TXN001680,CUST1392,2024-08-26,Cash Withdrawal,1685.19,Germany,Low,HNI,Retail Trade,2,0,0,0,0,0,0,0,1,1,1,6,7.430226824976387,0,0,0,0.2,0,Low
TXN001681,CUST1037,2024-06-22,NEFT,18123.76,Germany,Low,Corporate,Healthcare,5,0,0,0,0,0,30,0,1,0,3,1,9.805034238255898,0,0,0,0.2,0,Low
TXN001682,CUST1378,2024-10-21,SWIFT,47980.8,UK,Low,HNI,IT Services,1,0,0,0,0,0,15,0,1,1,5,3,10.778577051321506,0,0,0,0.2,0,Low
TXN001683,CUST1199,2024-06-14,Cash Deposit,23823.55,Germany,Low,Retail,IT Services,2,0,0,0,0,0,15,0,1,2,0,3,10.078471840621047,0,0,0,0.2,0,Low
TXN001684,CUST1114,2024-11-30,SWIFT,36100.84,Australia,Low,SME,Finance,2,0,0,0,0,0,15,0,1,3,5,0,10.494099112551156,0,0,0,0.2,0,Low
TXN001685,CUST1294,2024-10-22,Crypto Exchange,2604.01,USA,Low,SME,Healthcare,2,0,0,0,0,0,0,0,1,3,2,1,7.865191792951692,0,0,0,0.2,0,Low
TXN001686,CUST1105,2024-01-14,Wire Transfer,960.34,Singapore,Low,SME,Real Estate,5,0,0,0,0,0,15,0,1,3,6,5,6.868328144525444,0,0,0,0.5,0,Low
TXN001687,CUST1020,2024-02-05,Cash Withdrawal,77033.87,UK,Low,Corporate,Finance,3,0,0,0,0,0,15,0,1,0,1,0,11.252013455469829,0,0,0,1.3,0,Low
TXN001688,CUST1336,2024-03-24,Cash Withdrawal,4993.94,Germany,Low,Corporate,Real Estate,3,0,0,0,0,0,20,0,1,0,1,5,8.516180678998497,1,0,0,1.5,0,Low
TXN001689,CUST1470,2024-01-14,Cash Withdrawal,5562.21,USA,Low,Corporate,Retail Trade,4,0,0,0,0,0,20,0,1,0,1,6,8.623930558778584,1,0,0,1.6,0,Low
TXN001690,CUST1485,2024-04-16,SWIFT,6957.02,Myanmar,High,HNI,IT Services,17,0,0,1,0,0,90,1,0,1,5,3,8.84765023009695,1,0,1,100.0,1,High
TXN001691,CUST1264,2024-04-17,Crypto Exchange,59414.36,India,Low,Retail,Real Estate,4,0,0,0,0,0,15,0,1,2,2,5,10.992308057781761,0,0,0,0.3,0,Low
TXN001692,CUST1183,2024-04-17,Cash Deposit,18663.87,India,Low,SME,Hospitality,5,0,0,0,0,0,30,0,1,3,0,2,9.834398426416849,0,0,0,1.9,0,Low
TXN001693,CUST1130,2024-01-04,Wire Transfer,16055.9,Germany,Low,Retail,Hospitality,4,0,0,0,0,0,15,0,1,2,6,2,9.683893942716876,0,0,0,0.2,0,Low
TXN001694,CUST1439,2024-06-07,Cash Withdrawal,200000.0,Japan,Low,Retail,Import/Export,1,1,0,0,0,0,20,0,1,2,1,4,12.206077645517674,0,1,0,0.7,0,Low
TXN001695,CUST1434,2024-02-13,RTGS,3086.28,Australia,Low,SME,Real Estate,4,0,0,0,0,0,0,0,1,3,4,5,8.035045723336742,0,0,0,0.1,0,Low
TXN001696,CUST1008,2024-06-14,RTGS,32589.98,India,Low,SME,Healthcare,2,0,0,0,0,0,15,0,1,3,4,1,10.391790841953291,0,0,0,0.1,0,Low
TXN001697,CUST1090,2024-03-20,NEFT,8826.55,USA,Low,Retail,Real Estate,4,0,0,0,0,0,20,0,1,2,3,5,9.085632791904313,1,0,0,0.4,0,Low
TXN001698,CUST1031,2024-12-04,RTGS,12123.35,UK,Low,Corporate,Retail Trade,3,0,0,0,0,0,15,0,1,0,4,6,9.402971106121289,0,0,0,0.1,0,Low
TXN001699,CUST1421,2024-03-30,Cash Deposit,80234.0,Singapore,Low,Corporate,Hospitality,2,0,0,0,0,0,15,0,1,0,0,2,11.29271510763346,0,0,0,0.5,0,Low
TXN001700,CUST1414,2024-03-24,Wire Transfer,17357.04,India,Low,Corporate,Import/Export,4,0,0,0,0,0,15,0,1,0,6,4,9.761811078614485,0,0,0,0.2,0,Low
TXN001701,CUST1206,2024-11-14,Cash Withdrawal,18168.49,UK,Low,SME,Retail Trade,1,0,0,0,0,0,15,0,1,3,1,6,9.807499092751938,0,0,0,0.2,0,Low
TXN001702,CUST1169,2024-03-14,Wire Transfer,40488.0,Germany,Low,Retail,Hospitality,1,0,0,0,0,0,15,0,1,2,6,2,10.608785611265057,0,0,0,0.2,0,Low
TXN001703,CUST1390,2024-01-08,Wire Transfer,4687.11,UK,Low,Corporate,Real Estate,2,0,0,0,0,0,20,0,1,0,6,5,8.452784795145392,1,0,0,1.6,0,Low
TXN001704,CUST1033,2024-07-31,SWIFT,291527.24,Yemen,High,Retail,Hospitality,5,0,1,0,0,1,100,1,0,2,5,2,12.582892158296417,0,1,2,97.5,1,High
TXN001705,CUST1187,2024-10-19,SWIFT,2301.2,USA,Low,Retail,Hospitality,2,0,0,0,0,0,0,0,1,2,5,2,7.741620466480962,0,0,0,0.1,0,Low
TXN001706,CUST1066,2024-02-12,RTGS,1690.51,Australia,Low,Corporate,Real Estate,1,0,0,0,0,0,0,0,1,0,4,5,7.433376900115792,0,0,0,0.1,0,Low
TXN001707,CUST1144,2024-05-08,Cash Deposit,424.31,USA,Low,Retail,Real Estate,3,0,0,0,0,0,0,0,1,2,0,5,6.0528183147976495,0,0,0,0.1,0,Low
TXN001708,CUST1498,2024-09-23,NEFT,177071.82,Singapore,Low,HNI,Healthcare,5,0,0,0,0,0,30,0,1,1,3,1,12.084316339378455,0,1,0,12.0,0,Low
TXN001709,CUST1136,2024-07-10,SWIFT,1548.73,Australia,Low,Corporate,Import/Export,2,0,0,0,0,0,0,0,1,0,5,4,7.345836001191447,0,0,0,0.1,0,Low
TXN001710,CUST1478,2024-07-16,Crypto Exchange,5814.56,Australia,Low,Retail,Healthcare,1,0,0,0,0,0,20,0,1,2,2,1,8.66829236298148,1,0,0,0.7,0,Low
TXN001711,CUST1093,2024-01-18,RTGS,5349.62,Japan,Low,Retail,Real Estate,2,0,0,0,0,0,20,0,1,2,4,5,8.584967721026041,1,0,0,0.7,0,Low
